Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-18
Baja California,3.0,2020-02-18
Baja California Sur,1.0,2020-02-18
Campeche,0.0,2020-02-18
Chiapas,3.0,2020-02-18
Chihuahua,5.0,2020-02-18
Ciudad de México,1.0,2020-02-18
Coahuila,1.0,2020-02-18
Colima,1.0,2020-02-18
Durango,3.0,2020-02-18
Estado de México,4.0,2020-02-18
Guanajuato,11.0,2020-02-18
Guerrero,1.0,2020-02-18
Hidalgo,1.0,2020-02-18
Jalisco,4.0,2020-02-18
Michoacán,5.0,2020-02-18
Morelos,2.0,2020-02-18
Nayarit,0.0,2020-02-18
Nuevo León,3.0,2020-02-18
Oaxaca,1.0,2020-02-18
Puebla,6.0,2020-02-18
Querétaro,0.0,2020-02-18
Quintana Roo,0.0,2020-02-18
San Luis Potosí,1.0,2020-02-18
Sinaloa,1.0,2020-02-18
Sonora,2.0,2020-02-18
Tabasco,2.0,2020-02-18
Tamaulipas,3.0,2020-02-18
Tlaxcala,0.0,2020-02-18
Veracruz,0.0,2020-02-18
Yucatán,1.0,2020-02-18
Zacatecas,5.0,2020-02-18
Total,71.0,2020-02-18
