Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-21
Baja California,9.0,2020-02-21
Baja California Sur,0.0,2020-02-21
Campeche,0.0,2020-02-21
Chiapas,1.0,2020-02-21
Chihuahua,3.0,2020-02-21
Ciudad de México,2.0,2020-02-21
Coahuila,1.0,2020-02-21
Colima,1.0,2020-02-21
Durango,1.0,2020-02-21
Estado de México,13.0,2020-02-21
Guanajuato,10.0,2020-02-21
Guerrero,4.0,2020-02-21
Hidalgo,0.0,2020-02-21
Jalisco,8.0,2020-02-21
Michoacán,5.0,2020-02-21
Morelos,5.0,2020-02-21
Nayarit,1.0,2020-02-21
Nuevo León,5.0,2020-02-21
Oaxaca,0.0,2020-02-21
Puebla,2.0,2020-02-21
Querétaro,0.0,2020-02-21
Quintana Roo,0.0,2020-02-21
San Luis Potosí,1.0,2020-02-21
Sinaloa,1.0,2020-02-21
Sonora,0.0,2020-02-21
Tabasco,2.0,2020-02-21
Tamaulipas,1.0,2020-02-21
Tlaxcala,0.0,2020-02-21
Veracruz,2.0,2020-02-21
Yucatán,0.0,2020-02-21
Zacatecas,0.0,2020-02-21
Total,78.0,2020-02-21
