Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-15
Baja California,3.0,2020-02-15
Baja California Sur,0.0,2020-02-15
Campeche,2.0,2020-02-15
Chiapas,1.0,2020-02-15
Chihuahua,7.0,2020-02-15
Ciudad de México,4.0,2020-02-15
Coahuila,1.0,2020-02-15
Colima,3.0,2020-02-15
Durango,0.0,2020-02-15
Estado de México,10.0,2020-02-15
Guanajuato,14.0,2020-02-15
Guerrero,4.0,2020-02-15
Hidalgo,2.0,2020-02-15
Jalisco,7.0,2020-02-15
Michoacán,4.0,2020-02-15
Morelos,4.0,2020-02-15
Nayarit,0.0,2020-02-15
Nuevo León,0.0,2020-02-15
Oaxaca,3.0,2020-02-15
Puebla,3.0,2020-02-15
Querétaro,0.0,2020-02-15
Quintana Roo,1.0,2020-02-15
San Luis Potosí,0.0,2020-02-15
Sinaloa,2.0,2020-02-15
Sonora,1.0,2020-02-15
Tabasco,1.0,2020-02-15
Tamaulipas,1.0,2020-02-15
Tlaxcala,1.0,2020-02-15
Veracruz,2.0,2020-02-15
Yucatán,0.0,2020-02-15
Zacatecas,1.0,2020-02-15
Total,82.0,2020-02-15
