Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-16
Baja California,3.0,2020-02-16
Baja California Sur,0.0,2020-02-16
Campeche,0.0,2020-02-16
Chiapas,0.0,2020-02-16
Chihuahua,3.0,2020-02-16
Ciudad de México,2.0,2020-02-16
Coahuila,0.0,2020-02-16
Colima,1.0,2020-02-16
Durango,1.0,2020-02-16
Estado de México,11.0,2020-02-16
Guanajuato,16.0,2020-02-16
Guerrero,4.0,2020-02-16
Hidalgo,0.0,2020-02-16
Jalisco,4.0,2020-02-16
Michoacán,3.0,2020-02-16
Morelos,1.0,2020-02-16
Nayarit,0.0,2020-02-16
Nuevo León,3.0,2020-02-16
Oaxaca,5.0,2020-02-16
Puebla,3.0,2020-02-16
Querétaro,0.0,2020-02-16
Quintana Roo,3.0,2020-02-16
San Luis Potosí,4.0,2020-02-16
Sinaloa,1.0,2020-02-16
Sonora,1.0,2020-02-16
Tabasco,2.0,2020-02-16
Tamaulipas,1.0,2020-02-16
Tlaxcala,1.0,2020-02-16
Veracruz,0.0,2020-02-16
Yucatán,2.0,2020-02-16
Zacatecas,1.0,2020-02-16
Total,76.0,2020-02-16
