Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-02-29
Baja California,2.0,2020-02-29
Baja California Sur,0.0,2020-02-29
Campeche,0.0,2020-02-29
Chiapas,3.0,2020-02-29
Chihuahua,7.0,2020-02-29
Ciudad de México,6.0,2020-02-29
Coahuila,1.0,2020-02-29
Colima,2.0,2020-02-29
Durango,0.0,2020-02-29
Estado de México,5.0,2020-02-29
Guanajuato,13.0,2020-02-29
Guerrero,8.0,2020-02-29
Hidalgo,0.0,2020-02-29
Jalisco,5.0,2020-02-29
Michoacán,2.0,2020-02-29
Morelos,6.0,2020-02-29
Nayarit,2.0,2020-02-29
Nuevo León,3.0,2020-02-29
Oaxaca,2.0,2020-02-29
Puebla,2.0,2020-02-29
Querétaro,0.0,2020-02-29
Quintana Roo,2.0,2020-02-29
San Luis Potosí,0.0,2020-02-29
Sinaloa,2.0,2020-02-29
Sonora,0.0,2020-02-29
Tabasco,0.0,2020-02-29
Tamaulipas,4.0,2020-02-29
Tlaxcala,0.0,2020-02-29
Veracruz,4.0,2020-02-29
Yucatán,0.0,2020-02-29
Zacatecas,2.0,2020-02-29
Total,83.0,2020-02-29
