Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-24
Baja California,4.0,2020-03-24
Baja California Sur,0.0,2020-03-24
Campeche,0.0,2020-03-24
Chiapas,2.0,2020-03-24
Chihuahua,4.0,2020-03-24
Ciudad de México,4.0,2020-03-24
Coahuila,0.0,2020-03-24
Colima,3.0,2020-03-24
Durango,0.0,2020-03-24
Estado de México,10.0,2020-03-24
Guanajuato,14.0,2020-03-24
Guerrero,5.0,2020-03-24
Hidalgo,2.0,2020-03-24
Jalisco,5.0,2020-03-24
Michoacán,7.0,2020-03-24
Morelos,1.0,2020-03-24
Nayarit,0.0,2020-03-24
Nuevo León,3.0,2020-03-24
Oaxaca,3.0,2020-03-24
Puebla,2.0,2020-03-24
Querétaro,1.0,2020-03-24
Quintana Roo,1.0,2020-03-24
San Luis Potosí,1.0,2020-03-24
Sinaloa,3.0,2020-03-24
Sonora,1.0,2020-03-24
Tabasco,2.0,2020-03-24
Tamaulipas,2.0,2020-03-24
Tlaxcala,1.0,2020-03-24
Veracruz,1.0,2020-03-24
Yucatán,0.0,2020-03-24
Zacatecas,0.0,2020-03-24
Total,82.0,2020-03-24
