Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-04
Baja California,3.0,2020-03-04
Baja California Sur,0.0,2020-03-04
Campeche,0.0,2020-03-04
Chiapas,1.0,2020-03-04
Chihuahua,6.0,2020-03-04
Ciudad de México,0.0,2020-03-04
Coahuila,1.0,2020-03-04
Colima,2.0,2020-03-04
Durango,0.0,2020-03-04
Estado de México,8.0,2020-03-04
Guanajuato,7.0,2020-03-04
Guerrero,4.0,2020-03-04
Hidalgo,2.0,2020-03-04
Jalisco,4.0,2020-03-04
Michoacán,5.0,2020-03-04
Morelos,2.0,2020-03-04
Nayarit,0.0,2020-03-04
Nuevo León,3.0,2020-03-04
Oaxaca,3.0,2020-03-04
Puebla,2.0,2020-03-04
Querétaro,0.0,2020-03-04
Quintana Roo,2.0,2020-03-04
San Luis Potosí,0.0,2020-03-04
Sinaloa,2.0,2020-03-04
Sonora,2.0,2020-03-04
Tabasco,0.0,2020-03-04
Tamaulipas,1.0,2020-03-04
Tlaxcala,0.0,2020-03-04
Veracruz,1.0,2020-03-04
Yucatán,0.0,2020-03-04
Zacatecas,1.0,2020-03-04
Total,62.0,2020-03-04
