Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-02
Baja California,4.0,2020-03-02
Baja California Sur,0.0,2020-03-02
Campeche,0.0,2020-03-02
Chiapas,0.0,2020-03-02
Chihuahua,9.0,2020-03-02
Ciudad de México,4.0,2020-03-02
Coahuila,0.0,2020-03-02
Colima,1.0,2020-03-02
Durango,0.0,2020-03-02
Estado de México,8.0,2020-03-02
Guanajuato,9.0,2020-03-02
Guerrero,4.0,2020-03-02
Hidalgo,3.0,2020-03-02
Jalisco,3.0,2020-03-02
Michoacán,3.0,2020-03-02
Morelos,4.0,2020-03-02
Nayarit,0.0,2020-03-02
Nuevo León,1.0,2020-03-02
Oaxaca,3.0,2020-03-02
Puebla,8.0,2020-03-02
Querétaro,0.0,2020-03-02
Quintana Roo,1.0,2020-03-02
San Luis Potosí,0.0,2020-03-02
Sinaloa,2.0,2020-03-02
Sonora,1.0,2020-03-02
Tabasco,1.0,2020-03-02
Tamaulipas,4.0,2020-03-02
Tlaxcala,0.0,2020-03-02
Veracruz,4.0,2020-03-02
Yucatán,0.0,2020-03-02
Zacatecas,5.0,2020-03-02
Total,82.0,2020-03-02
