Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-07
Baja California,7.0,2020-03-07
Baja California Sur,0.0,2020-03-07
Campeche,0.0,2020-03-07
Chiapas,0.0,2020-03-07
Chihuahua,9.0,2020-03-07
Ciudad de México,7.0,2020-03-07
Coahuila,0.0,2020-03-07
Colima,0.0,2020-03-07
Durango,0.0,2020-03-07
Estado de México,8.0,2020-03-07
Guanajuato,5.0,2020-03-07
Guerrero,0.0,2020-03-07
Hidalgo,1.0,2020-03-07
Jalisco,8.0,2020-03-07
Michoacán,9.0,2020-03-07
Morelos,4.0,2020-03-07
Nayarit,0.0,2020-03-07
Nuevo León,2.0,2020-03-07
Oaxaca,0.0,2020-03-07
Puebla,2.0,2020-03-07
Querétaro,0.0,2020-03-07
Quintana Roo,5.0,2020-03-07
San Luis Potosí,0.0,2020-03-07
Sinaloa,5.0,2020-03-07
Sonora,0.0,2020-03-07
Tabasco,2.0,2020-03-07
Tamaulipas,1.0,2020-03-07
Tlaxcala,0.0,2020-03-07
Veracruz,3.0,2020-03-07
Yucatán,0.0,2020-03-07
Zacatecas,2.0,2020-03-07
Total,80.0,2020-03-07
