Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-26
Baja California,5.0,2020-03-26
Baja California Sur,0.0,2020-03-26
Campeche,1.0,2020-03-26
Chiapas,1.0,2020-03-26
Chihuahua,6.0,2020-03-26
Ciudad de México,3.0,2020-03-26
Coahuila,0.0,2020-03-26
Colima,1.0,2020-03-26
Durango,0.0,2020-03-26
Estado de México,10.0,2020-03-26
Guanajuato,13.0,2020-03-26
Guerrero,6.0,2020-03-26
Hidalgo,0.0,2020-03-26
Jalisco,10.0,2020-03-26
Michoacán,4.0,2020-03-26
Morelos,5.0,2020-03-26
Nayarit,0.0,2020-03-26
Nuevo León,2.0,2020-03-26
Oaxaca,2.0,2020-03-26
Puebla,4.0,2020-03-26
Querétaro,0.0,2020-03-26
Quintana Roo,1.0,2020-03-26
San Luis Potosí,1.0,2020-03-26
Sinaloa,1.0,2020-03-26
Sonora,2.0,2020-03-26
Tabasco,1.0,2020-03-26
Tamaulipas,3.0,2020-03-26
Tlaxcala,0.0,2020-03-26
Veracruz,2.0,2020-03-26
Yucatán,0.0,2020-03-26
Zacatecas,2.0,2020-03-26
Total,86.0,2020-03-26
