Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-03-11
Baja California,3.0,2020-03-11
Baja California Sur,1.0,2020-03-11
Campeche,0.0,2020-03-11
Chiapas,1.0,2020-03-11
Chihuahua,14.0,2020-03-11
Ciudad de México,4.0,2020-03-11
Coahuila,2.0,2020-03-11
Colima,2.0,2020-03-11
Durango,0.0,2020-03-11
Estado de México,8.0,2020-03-11
Guanajuato,6.0,2020-03-11
Guerrero,6.0,2020-03-11
Hidalgo,0.0,2020-03-11
Jalisco,10.0,2020-03-11
Michoacán,6.0,2020-03-11
Morelos,2.0,2020-03-11
Nayarit,0.0,2020-03-11
Nuevo León,5.0,2020-03-11
Oaxaca,5.0,2020-03-11
Puebla,0.0,2020-03-11
Querétaro,0.0,2020-03-11
Quintana Roo,2.0,2020-03-11
San Luis Potosí,5.0,2020-03-11
Sinaloa,0.0,2020-03-11
Sonora,0.0,2020-03-11
Tabasco,1.0,2020-03-11
Tamaulipas,3.0,2020-03-11
Tlaxcala,0.0,2020-03-11
Veracruz,0.0,2020-03-11
Yucatán,0.0,2020-03-11
Zacatecas,2.0,2020-03-11
Total,88.0,2020-03-11
