Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Mexicali,1.0,1.0,0.0,0.0,2020-02-06
Baja California,Tecate,1.0,1.0,0.0,0.0,2020-02-06
Baja California,Tijuana,3.0,2.0,0.0,1.0,2020-02-06
Chihuahua,Chihuahua,2.0,1.0,0.0,1.0,2020-02-06
Chihuahua,Juárez,2.0,1.0,1.0,0.0,2020-02-06
Ciudad de México,Gustavo A. Madero,2.0,2.0,0.0,0.0,2020-02-06
Durango,Pueblo Nuevo,6.0,6.0,0.0,0.0,2020-02-06
Guanajuato,Apaseo El Grande,1.0,1.0,0.0,0.0,2020-02-06
Guanajuato,Guanajuato,1.0,0.0,1.0,0.0,2020-02-06
Guanajuato,Irapuato,5.0,4.0,1.0,0.0,2020-02-06
Guanajuato,León,4.0,4.0,0.0,0.0,2020-02-06
Guanajuato,Salamanca,3.0,3.0,0.0,0.0,2020-02-06
Guanajuato,San Miguel De Allende,1.0,1.0,0.0,0.0,2020-02-06
Guanajuato,Santa Cruz De Juventino Rosas,2.0,1.0,1.0,0.0,2020-02-06
Guerrero,Iguala De La Independencia,1.0,1.0,0.0,0.0,2020-02-06
Guerrero,Tlapa De Comonfort,1.0,1.0,0.0,0.0,2020-02-06
Hidalgo,Huichapan,1.0,1.0,0.0,0.0,2020-02-06
Jalisco,San Pedro Tlaquepaque,3.0,3.0,0.0,0.0,2020-02-06
Michoacán,Morelia,1.0,1.0,0.0,0.0,2020-02-06
Michoacán,Tarímbaro,1.0,1.0,0.0,0.0,2020-02-06
Michoacán,Zamora,1.0,1.0,0.0,0.0,2020-02-06
Morelos,Axochiapan,1.0,1.0,0.0,0.0,2020-02-06
Morelos,Cuernavaca,4.0,4.0,0.0,0.0,2020-02-06
Morelos,Jiutepec,1.0,1.0,0.0,0.0,2020-02-06
Estado de México,Ecatepec De Morelos,1.0,1.0,0.0,0.0,2020-02-06
Puebla,Izúcar De Matamoros,1.0,1.0,0.0,0.0,2020-02-06
Querétaro,San Juan Del Río,1.0,0.0,1.0,0.0,2020-02-06
Quintana Roo,Benito Juárez,1.0,1.0,0.0,0.0,2020-02-06
San Luis Potosí,Ciudad Del Maíz,10.0,2.0,0.0,8.0,2020-02-06
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2020-02-06
Tabasco,Macuspana,1.0,1.0,0.0,0.0,2020-02-06
Tamaulipas,Victoria,1.0,0.0,0.0,1.0,2020-02-06
Veracruz,Atoyac,1.0,1.0,0.0,0.0,2020-02-06
Veracruz,Martínez De La Torre,1.0,1.0,0.0,0.0,2020-02-06
Veracruz,Tlapacoyan,1.0,1.0,0.0,0.0,2020-02-06
Zacatecas,General Enrique Estrada,1.0,1.0,0.0,0.0,2020-02-06
Zacatecas,Jerez,1.0,0.0,1.0,0.0,2020-02-06
Zacatecas,Zacatecas,1.0,1.0,0.0,0.0,2020-02-06
