Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-15
Baja California,4.0,2019-04-15
Baja California Sur,1.0,2019-04-15
Campeche,0.0,2019-04-15
Chiapas,2.0,2019-04-15
Chihuahua,9.0,2019-04-15
Ciudad de México,7.0,2019-04-15
Coahuila,0.0,2019-04-15
Colima,2.0,2019-04-15
Durango,1.0,2019-04-15
Estado de México,7.0,2019-04-15
Guanajuato,4.0,2019-04-15
Guerrero,4.0,2019-04-15
Hidalgo,2.0,2019-04-15
Jalisco,5.0,2019-04-15
Michoacán,10.0,2019-04-15
Morelos,10.0,2019-04-15
Nayarit,1.0,2019-04-15
Nuevo León,3.0,2019-04-15
Oaxaca,1.0,2019-04-15
Puebla,6.0,2019-04-15
Querétaro,0.0,2019-04-15
Quintana Roo,4.0,2019-04-15
San Luis Potosí,0.0,2019-04-15
Sinaloa,4.0,2019-04-15
Sonora,2.0,2019-04-15
Tabasco,0.0,2019-04-15
Tamaulipas,0.0,2019-04-15
Tlaxcala,0.0,2019-04-15
Veracruz,4.0,2019-04-15
Yucatán,0.0,2019-04-15
Zacatecas,1.0,2019-04-15
Total,94.0,2019-04-15
