Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-24
Baja California,7.0,2019-04-24
Baja California Sur,0.0,2019-04-24
Campeche,0.0,2019-04-24
Chiapas,0.0,2019-04-24
Chihuahua,0.0,2019-04-24
Ciudad de México,3.0,2019-04-24
Coahuila,0.0,2019-04-24
Colima,2.0,2019-04-24
Durango,0.0,2019-04-24
Estado de México,9.0,2019-04-24
Guanajuato,6.0,2019-04-24
Guerrero,1.0,2019-04-24
Hidalgo,1.0,2019-04-24
Jalisco,4.0,2019-04-24
Michoacán,3.0,2019-04-24
Morelos,2.0,2019-04-24
Nayarit,0.0,2019-04-24
Nuevo León,1.0,2019-04-24
Oaxaca,2.0,2019-04-24
Puebla,2.0,2019-04-24
Querétaro,0.0,2019-04-24
Quintana Roo,3.0,2019-04-24
San Luis Potosí,1.0,2019-04-24
Sinaloa,0.0,2019-04-24
Sonora,0.0,2019-04-24
Tabasco,6.0,2019-04-24
Tamaulipas,4.0,2019-04-24
Tlaxcala,1.0,2019-04-24
Veracruz,8.0,2019-04-24
Yucatán,0.0,2019-04-24
Zacatecas,1.0,2019-04-24
Total,67.0,2019-04-24
