Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-23
Baja California,6.0,2019-04-23
Baja California Sur,2.0,2019-04-23
Campeche,0.0,2019-04-23
Chiapas,1.0,2019-04-23
Chihuahua,3.0,2019-04-23
Ciudad de México,2.0,2019-04-23
Coahuila,1.0,2019-04-23
Colima,2.0,2019-04-23
Durango,0.0,2019-04-23
Estado de México,8.0,2019-04-23
Guanajuato,5.0,2019-04-23
Guerrero,5.0,2019-04-23
Hidalgo,1.0,2019-04-23
Jalisco,3.0,2019-04-23
Michoacán,7.0,2019-04-23
Morelos,3.0,2019-04-23
Nayarit,1.0,2019-04-23
Nuevo León,0.0,2019-04-23
Oaxaca,1.0,2019-04-23
Puebla,1.0,2019-04-23
Querétaro,0.0,2019-04-23
Quintana Roo,4.0,2019-04-23
San Luis Potosí,0.0,2019-04-23
Sinaloa,2.0,2019-04-23
Sonora,4.0,2019-04-23
Tabasco,1.0,2019-04-23
Tamaulipas,6.0,2019-04-23
Tlaxcala,1.0,2019-04-23
Veracruz,8.0,2019-04-23
Yucatán,0.0,2019-04-23
Zacatecas,1.0,2019-04-23
Total,79.0,2019-04-23
