Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-25
Baja California,8.0,2019-04-25
Baja California Sur,2.0,2019-04-25
Campeche,0.0,2019-04-25
Chiapas,2.0,2019-04-25
Chihuahua,6.0,2019-04-25
Ciudad de México,5.0,2019-04-25
Coahuila,0.0,2019-04-25
Colima,3.0,2019-04-25
Durango,0.0,2019-04-25
Estado de México,6.0,2019-04-25
Guanajuato,9.0,2019-04-25
Guerrero,4.0,2019-04-25
Hidalgo,1.0,2019-04-25
Jalisco,14.0,2019-04-25
Michoacán,2.0,2019-04-25
Morelos,2.0,2019-04-25
Nayarit,0.0,2019-04-25
Nuevo León,1.0,2019-04-25
Oaxaca,3.0,2019-04-25
Puebla,0.0,2019-04-25
Querétaro,1.0,2019-04-25
Quintana Roo,1.0,2019-04-25
San Luis Potosí,3.0,2019-04-25
Sinaloa,3.0,2019-04-25
Sonora,1.0,2019-04-25
Tabasco,1.0,2019-04-25
Tamaulipas,1.0,2019-04-25
Tlaxcala,0.0,2019-04-25
Veracruz,6.0,2019-04-25
Yucatán,0.0,2019-04-25
Zacatecas,3.0,2019-04-25
Total,88.0,2019-04-25
