Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-30
Baja California,2.0,2019-04-30
Baja California Sur,0.0,2019-04-30
Campeche,0.0,2019-04-30
Chiapas,4.0,2019-04-30
Chihuahua,4.0,2019-04-30
Ciudad de México,3.0,2019-04-30
Coahuila,2.0,2019-04-30
Colima,1.0,2019-04-30
Durango,1.0,2019-04-30
Estado de México,4.0,2019-04-30
Guanajuato,2.0,2019-04-30
Guerrero,3.0,2019-04-30
Hidalgo,0.0,2019-04-30
Jalisco,4.0,2019-04-30
Michoacán,6.0,2019-04-30
Morelos,0.0,2019-04-30
Nayarit,1.0,2019-04-30
Nuevo León,5.0,2019-04-30
Oaxaca,2.0,2019-04-30
Puebla,4.0,2019-04-30
Querétaro,0.0,2019-04-30
Quintana Roo,1.0,2019-04-30
San Luis Potosí,1.0,2019-04-30
Sinaloa,3.0,2019-04-30
Sonora,1.0,2019-04-30
Tabasco,1.0,2019-04-30
Tamaulipas,2.0,2019-04-30
Tlaxcala,0.0,2019-04-30
Veracruz,3.0,2019-04-30
Yucatán,0.0,2019-04-30
Zacatecas,3.0,2019-04-30
Total,63.0,2019-04-30
