Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-04-16
Baja California,8.0,2019-04-16
Baja California Sur,1.0,2019-04-16
Campeche,0.0,2019-04-16
Chiapas,0.0,2019-04-16
Chihuahua,5.0,2019-04-16
Ciudad de México,4.0,2019-04-16
Coahuila,0.0,2019-04-16
Colima,4.0,2019-04-16
Durango,0.0,2019-04-16
Estado de México,5.0,2019-04-16
Guanajuato,9.0,2019-04-16
Guerrero,3.0,2019-04-16
Hidalgo,1.0,2019-04-16
Jalisco,6.0,2019-04-16
Michoacán,5.0,2019-04-16
Morelos,4.0,2019-04-16
Nayarit,1.0,2019-04-16
Nuevo León,2.0,2019-04-16
Oaxaca,1.0,2019-04-16
Puebla,5.0,2019-04-16
Querétaro,1.0,2019-04-16
Quintana Roo,3.0,2019-04-16
San Luis Potosí,0.0,2019-04-16
Sinaloa,3.0,2019-04-16
Sonora,1.0,2019-04-16
Tabasco,1.0,2019-04-16
Tamaulipas,0.0,2019-04-16
Tlaxcala,2.0,2019-04-16
Veracruz,6.0,2019-04-16
Yucatán,0.0,2019-04-16
Zacatecas,1.0,2019-04-16
Total,82.0,2019-04-16
