Entidad,Homicidios,Fecha
Aguascalientes,0,2020-09-20
Baja California,8,2020-09-20
Baja California Sur,0,2020-09-20
Campeche,1,2020-09-20
Chiapas,2,2020-09-20
Chihuahua,4,2020-09-20
Ciudad de México,5,2020-09-20
Coahuila,0,2020-09-20
Colima,1,2020-09-20
Durango,0,2020-09-20
Estado de México,14,2020-09-20
Guanajuato,8,2020-09-20
Guerrero,3,2020-09-20
Hidalgo,1,2020-09-20
Jalisco,6,2020-09-20
Michoacán,2,2020-09-20
Morelos,1,2020-09-20
Nayarit,0,2020-09-20
Nuevo León,2,2020-09-20
Oaxaca,3,2020-09-20
Puebla,1,2020-09-20
Querétaro,0,2020-09-20
Quintana Roo,2,2020-09-20
San Luis Potosí,2,2020-09-20
Sinaloa,2,2020-09-20
Sonora,1,2020-09-20
Tabasco,0,2020-09-20
Tamaulipas,2,2020-09-20
Tlaxcala,1,2020-09-20
Veracruz,3,2020-09-20
Yucatán,0,2020-09-20
Zacatecas,1,2020-09-20
