Entidad,Homicidios,Fecha
Aguascalientes,0,2020-09-21
Baja California,2,2020-09-21
Baja California Sur,0,2020-09-21
Campeche,0,2020-09-21
Chiapas,1,2020-09-21
Chihuahua,4,2020-09-21
Ciudad de México,4,2020-09-21
Coahuila,0,2020-09-21
Colima,0,2020-09-21
Durango,0,2020-09-21
Estado de México,7,2020-09-21
Guanajuato,12,2020-09-21
Guerrero,5,2020-09-21
Hidalgo,1,2020-09-21
Jalisco,0,2020-09-21
Michoacán,5,2020-09-21
Morelos,1,2020-09-21
Nayarit,0,2020-09-21
Nuevo León,2,2020-09-21
Oaxaca,0,2020-09-21
Puebla,1,2020-09-21
Querétaro,0,2020-09-21
Quintana Roo,3,2020-09-21
San Luis Potosí,1,2020-09-21
Sinaloa,2,2020-09-21
Sonora,3,2020-09-21
Tabasco,3,2020-09-21
Tamaulipas,2,2020-09-21
Tlaxcala,0,2020-09-21
Veracruz,3,2020-09-21
Yucatán,0,2020-09-21
Zacatecas,0,2020-09-21
