Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-09-12
Baja California,9.0,2020-09-12
Baja California Sur,0.0,2020-09-12
Campeche,0.0,2020-09-12
Chiapas,1.0,2020-09-12
Chihuahua,2.0,2020-09-12
Ciudad de México,5.0,2020-09-12
Coahuila,0.0,2020-09-12
Colima,1.0,2020-09-12
Durango,1.0,2020-09-12
Estado de México,6.0,2020-09-12
Guanajuato,14.0,2020-09-12
Guerrero,2.0,2020-09-12
Hidalgo,0.0,2020-09-12
Jalisco,4.0,2020-09-12
Michoacán,3.0,2020-09-12
Morelos,1.0,2020-09-12
Nayarit,0.0,2020-09-12
Nuevo León,0.0,2020-09-12
Oaxaca,1.0,2020-09-12
Puebla,4.0,2020-09-12
Querétaro,0.0,2020-09-12
Quintana Roo,1.0,2020-09-12
San Luis Potosí,2.0,2020-09-12
Sinaloa,1.0,2020-09-12
Sonora,3.0,2020-09-12
Tabasco,0.0,2020-09-12
Tamaulipas,2.0,2020-09-12
Tlaxcala,1.0,2020-09-12
Veracruz,3.0,2020-09-12
Yucatán,2.0,2020-09-12
Zacatecas,0.0,2020-09-12
