Entidad,Homicidios,Fecha
Aguascalientes,0,2020-09-07
Baja California,4,2020-09-07
Baja California Sur,0,2020-09-07
Campeche,0,2020-09-07
Chiapas,1,2020-09-07
Chihuahua,5,2020-09-07
Ciudad de México,1,2020-09-07
Coahuila,1,2020-09-07
Colima,0,2020-09-07
Durango,0,2020-09-07
Estado de México,4,2020-09-07
Guanajuato,5,2020-09-07
Guerrero,0,2020-09-07
Hidalgo,0,2020-09-07
Jalisco,7,2020-09-07
Michoacán,5,2020-09-07
Morelos,2,2020-09-07
Nayarit,0,2020-09-07
Nuevo León,3,2020-09-07
Oaxaca,3,2020-09-07
Puebla,3,2020-09-07
Querétaro,1,2020-09-07
Quintana Roo,2,2020-09-07
San Luis Potosí,0,2020-09-07
Sinaloa,3,2020-09-07
Sonora,3,2020-09-07
Tabasco,1,2020-09-07
Tamaulipas,3,2020-09-07
Tlaxcala,0,2020-09-07
Veracruz,3,2020-09-07
Yucatán,0,2020-09-07
Zacatecas,4,2020-09-07
