Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-09-18
Baja California,3.0,2020-09-18
Baja California Sur,0.0,2020-09-18
Campeche,1.0,2020-09-18
Chiapas,3.0,2020-09-18
Chihuahua,1.0,2020-09-18
Ciudad de México,1.0,2020-09-18
Coahuila,0.0,2020-09-18
Colima,0.0,2020-09-18
Durango,0.0,2020-09-18
Estado de México,9.0,2020-09-18
Guanajuato,15.0,2020-09-18
Guerrero,2.0,2020-09-18
Hidalgo,0.0,2020-09-18
Jalisco,7.0,2020-09-18
Michoacán,2.0,2020-09-18
Morelos,3.0,2020-09-18
Nayarit,0.0,2020-09-18
Nuevo León,1.0,2020-09-18
Oaxaca,2.0,2020-09-18
Puebla,5.0,2020-09-18
Querétaro,2.0,2020-09-18
Quintana Roo,1.0,2020-09-18
San Luis Potosí,0.0,2020-09-18
Sinaloa,0.0,2020-09-18
Sonora,1.0,2020-09-18
Tabasco,1.0,2020-09-18
Tamaulipas,1.0,2020-09-18
Tlaxcala,1.0,2020-09-18
Veracruz,4.0,2020-09-18
Yucatán,0.0,2020-09-18
Zacatecas,1.0,2020-09-18
