Entidad,Homicidios,Fecha
Aguascalientes,0,2020-09-30
Baja California,3,2020-09-30
Baja California Sur,0,2020-09-30
Campeche,0,2020-09-30
Chiapas,1,2020-09-30
Chihuahua,6,2020-09-30
Ciudad de México,3,2020-09-30
Coahuila,0,2020-09-30
Colima,2,2020-09-30
Durango,1,2020-09-30
Estado de México,13,2020-09-30
Guanajuato,13,2020-09-30
Guerrero,4,2020-09-30
Hidalgo,2,2020-09-30
Jalisco,6,2020-09-30
Michoacán,12,2020-09-30
Morelos,1,2020-09-30
Nayarit,2,2020-09-30
Nuevo León,1,2020-09-30
Oaxaca,2,2020-09-30
Puebla,0,2020-09-30
Querétaro,0,2020-09-30
Quintana Roo,0,2020-09-30
San Luis Potosí,0,2020-09-30
Sinaloa,3,2020-09-30
Sonora,0,2020-09-30
Tabasco,0,2020-09-30
Tamaulipas,1,2020-09-30
Tlaxcala,0,2020-09-30
Veracruz,0,2020-09-30
Yucatán,0,2020-09-30
Zacatecas,7,2020-09-30
