Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-09-14
Baja California,5.0,2020-09-14
Baja California Sur,0.0,2020-09-14
Campeche,0.0,2020-09-14
Chiapas,1.0,2020-09-14
Chihuahua,6.0,2020-09-14
Ciudad de México,2.0,2020-09-14
Coahuila,1.0,2020-09-14
Colima,0.0,2020-09-14
Durango,0.0,2020-09-14
Estado de México,7.0,2020-09-14
Guanajuato,12.0,2020-09-14
Guerrero,1.0,2020-09-14
Hidalgo,0.0,2020-09-14
Jalisco,5.0,2020-09-14
Michoacán,8.0,2020-09-14
Morelos,1.0,2020-09-14
Nayarit,0.0,2020-09-14
Nuevo León,6.0,2020-09-14
Oaxaca,1.0,2020-09-14
Puebla,2.0,2020-09-14
Querétaro,0.0,2020-09-14
Quintana Roo,1.0,2020-09-14
San Luis Potosí,2.0,2020-09-14
Sinaloa,0.0,2020-09-14
Sonora,2.0,2020-09-14
Tabasco,4.0,2020-09-14
Tamaulipas,1.0,2020-09-14
Tlaxcala,0.0,2020-09-14
Veracruz,6.0,2020-09-14
Yucatán,0.0,2020-09-14
Zacatecas,1.0,2020-09-14
