Entidad,Homicidios,Fecha
Aguascalientes,0,2020-09-04
Baja California,5,2020-09-04
Baja California Sur,0,2020-09-04
Campeche,0,2020-09-04
Chiapas,0,2020-09-04
Chihuahua,4,2020-09-04
Ciudad de México,3,2020-09-04
Coahuila,1,2020-09-04
Colima,3,2020-09-04
Durango,1,2020-09-04
Estado de México,6,2020-09-04
Guanajuato,12,2020-09-04
Guerrero,1,2020-09-04
Hidalgo,0,2020-09-04
Jalisco,9,2020-09-04
Michoacán,6,2020-09-04
Morelos,5,2020-09-04
Nayarit,0,2020-09-04
Nuevo León,3,2020-09-04
Oaxaca,2,2020-09-04
Puebla,4,2020-09-04
Querétaro,0,2020-09-04
Quintana Roo,1,2020-09-04
San Luis Potosí,1,2020-09-04
Sinaloa,5,2020-09-04
Sonora,3,2020-09-04
Tabasco,3,2020-09-04
Tamaulipas,2,2020-09-04
Tlaxcala,0,2020-09-04
Veracruz,2,2020-09-04
Yucatán,0,2020-09-04
Zacatecas,8,2020-09-04
