Entidad,Homicidios,Fecha
Aguascalientes,0,2020-09-08
Baja California,5,2020-09-08
Baja California Sur,0,2020-09-08
Campeche,0,2020-09-08
Chiapas,1,2020-09-08
Chihuahua,4,2020-09-08
Ciudad de México,1,2020-09-08
Coahuila,0,2020-09-08
Colima,0,2020-09-08
Durango,0,2020-09-08
Estado de México,13,2020-09-08
Guanajuato,5,2020-09-08
Guerrero,3,2020-09-08
Hidalgo,0,2020-09-08
Jalisco,5,2020-09-08
Michoacán,2,2020-09-08
Morelos,1,2020-09-08
Nayarit,0,2020-09-08
Nuevo León,6,2020-09-08
Oaxaca,0,2020-09-08
Puebla,4,2020-09-08
Querétaro,0,2020-09-08
Quintana Roo,1,2020-09-08
San Luis Potosí,1,2020-09-08
Sinaloa,1,2020-09-08
Sonora,6,2020-09-08
Tabasco,4,2020-09-08
Tamaulipas,2,2020-09-08
Tlaxcala,0,2020-09-08
Veracruz,2,2020-09-08
Yucatán,0,2020-09-08
Zacatecas,4,2020-09-08
