Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-27
Baja California,5.0,2020-07-27
Baja California Sur,0.0,2020-07-27
Campeche,0.0,2020-07-27
Chiapas,2.0,2020-07-27
Chihuahua,9.0,2020-07-27
Ciudad de México,2.0,2020-07-27
Coahuila,0.0,2020-07-27
Colima,1.0,2020-07-27
Durango,0.0,2020-07-27
Estado de México,6.0,2020-07-27
Guanajuato,18.0,2020-07-27
Guerrero,2.0,2020-07-27
Hidalgo,3.0,2020-07-27
Jalisco,12.0,2020-07-27
Michoacán,5.0,2020-07-27
Morelos,1.0,2020-07-27
Nayarit,1.0,2020-07-27
Nuevo León,1.0,2020-07-27
Oaxaca,2.0,2020-07-27
Puebla,3.0,2020-07-27
Querétaro,1.0,2020-07-27
Quintana Roo,2.0,2020-07-27
San Luis Potosí,0.0,2020-07-27
Sinaloa,0.0,2020-07-27
Sonora,2.0,2020-07-27
Tabasco,1.0,2020-07-27
Tamaulipas,0.0,2020-07-27
Tlaxcala,1.0,2020-07-27
Veracruz,1.0,2020-07-27
Yucatán,0.0,2020-07-27
Zacatecas,3.0,2020-07-27
Total,84.0,2020-07-27
