Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-16
Baja California,1.0,2020-07-16
Baja California Sur,0.0,2020-07-16
Campeche,0.0,2020-07-16
Chiapas,1.0,2020-07-16
Chihuahua,3.0,2020-07-16
Ciudad de México,3.0,2020-07-16
Coahuila,0.0,2020-07-16
Colima,0.0,2020-07-16
Durango,0.0,2020-07-16
Estado de México,7.0,2020-07-16
Guanajuato,12.0,2020-07-16
Guerrero,2.0,2020-07-16
Hidalgo,2.0,2020-07-16
Jalisco,3.0,2020-07-16
Michoacán,15.0,2020-07-16
Morelos,2.0,2020-07-16
Nayarit,0.0,2020-07-16
Nuevo León,1.0,2020-07-16
Oaxaca,6.0,2020-07-16
Puebla,2.0,2020-07-16
Querétaro,0.0,2020-07-16
Quintana Roo,3.0,2020-07-16
San Luis Potosí,1.0,2020-07-16
Sinaloa,2.0,2020-07-16
Sonora,1.0,2020-07-16
Tabasco,0.0,2020-07-16
Tamaulipas,2.0,2020-07-16
Tlaxcala,0.0,2020-07-16
Veracruz,2.0,2020-07-16
Yucatán,0.0,2020-07-16
Zacatecas,2.0,2020-07-16
Total,73.0,2020-07-16
