Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-29
Baja California,10.0,2020-07-29
Baja California Sur,0.0,2020-07-29
Campeche,0.0,2020-07-29
Chiapas,5.0,2020-07-29
Chihuahua,3.0,2020-07-29
Ciudad de México,4.0,2020-07-29
Coahuila,0.0,2020-07-29
Colima,2.0,2020-07-29
Durango,1.0,2020-07-29
Estado de México,8.0,2020-07-29
Guanajuato,10.0,2020-07-29
Guerrero,1.0,2020-07-29
Hidalgo,4.0,2020-07-29
Jalisco,5.0,2020-07-29
Michoacán,2.0,2020-07-29
Morelos,4.0,2020-07-29
Nayarit,0.0,2020-07-29
Nuevo León,1.0,2020-07-29
Oaxaca,1.0,2020-07-29
Puebla,0.0,2020-07-29
Querétaro,0.0,2020-07-29
Quintana Roo,1.0,2020-07-29
San Luis Potosí,2.0,2020-07-29
Sinaloa,1.0,2020-07-29
Sonora,3.0,2020-07-29
Tabasco,0.0,2020-07-29
Tamaulipas,0.0,2020-07-29
Tlaxcala,0.0,2020-07-29
Veracruz,3.0,2020-07-29
Yucatán,0.0,2020-07-29
Zacatecas,1.0,2020-07-29
Total,72.0,2020-07-29
