Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-25
Baja California,4.0,2020-07-25
Baja California Sur,0.0,2020-07-25
Campeche,0.0,2020-07-25
Chiapas,1.0,2020-07-25
Chihuahua,7.0,2020-07-25
Ciudad de México,7.0,2020-07-25
Coahuila,2.0,2020-07-25
Colima,4.0,2020-07-25
Durango,5.0,2020-07-25
Estado de México,12.0,2020-07-25
Guanajuato,10.0,2020-07-25
Guerrero,3.0,2020-07-25
Hidalgo,2.0,2020-07-25
Jalisco,5.0,2020-07-25
Michoacán,6.0,2020-07-25
Morelos,2.0,2020-07-25
Nayarit,0.0,2020-07-25
Nuevo León,2.0,2020-07-25
Oaxaca,1.0,2020-07-25
Puebla,3.0,2020-07-25
Querétaro,1.0,2020-07-25
Quintana Roo,2.0,2020-07-25
San Luis Potosí,0.0,2020-07-25
Sinaloa,1.0,2020-07-25
Sonora,2.0,2020-07-25
Tabasco,2.0,2020-07-25
Tamaulipas,2.0,2020-07-25
Tlaxcala,0.0,2020-07-25
Veracruz,2.0,2020-07-25
Yucatán,0.0,2020-07-25
Zacatecas,1.0,2020-07-25
Total,89.0,2020-07-25
