Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-11
Baja California,13.0,2020-07-11
Baja California Sur,0.0,2020-07-11
Campeche,0.0,2020-07-11
Chiapas,0.0,2020-07-11
Chihuahua,4.0,2020-07-11
Ciudad de México,4.0,2020-07-11
Coahuila,0.0,2020-07-11
Colima,0.0,2020-07-11
Durango,2.0,2020-07-11
Estado de México,7.0,2020-07-11
Guanajuato,13.0,2020-07-11
Guerrero,3.0,2020-07-11
Hidalgo,0.0,2020-07-11
Jalisco,5.0,2020-07-11
Michoacán,3.0,2020-07-11
Morelos,3.0,2020-07-11
Nayarit,0.0,2020-07-11
Nuevo León,3.0,2020-07-11
Oaxaca,1.0,2020-07-11
Puebla,2.0,2020-07-11
Querétaro,0.0,2020-07-11
Quintana Roo,1.0,2020-07-11
San Luis Potosí,5.0,2020-07-11
Sinaloa,2.0,2020-07-11
Sonora,0.0,2020-07-11
Tabasco,0.0,2020-07-11
Tamaulipas,0.0,2020-07-11
Tlaxcala,1.0,2020-07-11
Veracruz,1.0,2020-07-11
Yucatán,0.0,2020-07-11
Zacatecas,4.0,2020-07-11
Total,77.0,2020-07-11
