Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-13
Baja California,7.0,2020-07-13
Baja California Sur,0.0,2020-07-13
Campeche,0.0,2020-07-13
Chiapas,1.0,2020-07-13
Chihuahua,6.0,2020-07-13
Ciudad de México,3.0,2020-07-13
Coahuila,2.0,2020-07-13
Colima,0.0,2020-07-13
Durango,1.0,2020-07-13
Estado de México,9.0,2020-07-13
Guanajuato,11.0,2020-07-13
Guerrero,3.0,2020-07-13
Hidalgo,2.0,2020-07-13
Jalisco,7.0,2020-07-13
Michoacán,1.0,2020-07-13
Morelos,0.0,2020-07-13
Nayarit,1.0,2020-07-13
Nuevo León,1.0,2020-07-13
Oaxaca,2.0,2020-07-13
Puebla,6.0,2020-07-13
Querétaro,0.0,2020-07-13
Quintana Roo,2.0,2020-07-13
San Luis Potosí,2.0,2020-07-13
Sinaloa,4.0,2020-07-13
Sonora,1.0,2020-07-13
Tabasco,4.0,2020-07-13
Tamaulipas,3.0,2020-07-13
Tlaxcala,0.0,2020-07-13
Veracruz,3.0,2020-07-13
Yucatán,1.0,2020-07-13
Zacatecas,4.0,2020-07-13
Total,87.0,2020-07-13
