Entidad,Homicidios,Fecha
Aguascalientes,0.0,2020-07-10
Baja California,8.0,2020-07-10
Baja California Sur,0.0,2020-07-10
Campeche,0.0,2020-07-10
Chiapas,0.0,2020-07-10
Chihuahua,3.0,2020-07-10
Ciudad de México,3.0,2020-07-10
Coahuila,1.0,2020-07-10
Colima,1.0,2020-07-10
Durango,0.0,2020-07-10
Estado de México,2.0,2020-07-10
Guanajuato,23.0,2020-07-10
Guerrero,6.0,2020-07-10
Hidalgo,3.0,2020-07-10
Jalisco,9.0,2020-07-10
Michoacán,6.0,2020-07-10
Morelos,0.0,2020-07-10
Nayarit,0.0,2020-07-10
Nuevo León,2.0,2020-07-10
Oaxaca,5.0,2020-07-10
Puebla,2.0,2020-07-10
Querétaro,0.0,2020-07-10
Quintana Roo,2.0,2020-07-10
San Luis Potosí,0.0,2020-07-10
Sinaloa,1.0,2020-07-10
Sonora,2.0,2020-07-10
Tabasco,2.0,2020-07-10
Tamaulipas,1.0,2020-07-10
Tlaxcala,0.0,2020-07-10
Veracruz,3.0,2020-07-10
Yucatán,0.0,2020-07-10
Zacatecas,2.0,2020-07-10
Total,87.0,2020-07-10
