Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tecate,1.0,1.0,0.0,0.0,2020-12-02
Baja California,Tijuana,7.0,3.0,1.0,3.0,2020-12-02
Baja California Sur,La Paz,1.0,1.0,0.0,0.0,2020-12-02
Chiapas,Juárez,1.0,1.0,0.0,0.0,2020-12-02
Chiapas,Villaflores,1.0,1.0,0.0,0.0,2020-12-02
Chihuahua,Juárez,3.0,2.0,1.0,0.0,2020-12-02
Colima,Ixtlahuacán,1.0,1.0,0.0,0.0,2020-12-02
Colima,Tecomán,1.0,1.0,0.0,0.0,2020-12-02
Durango,San Dimas,1.0,1.0,0.0,0.0,2020-12-02
Durango,"San Juan de 
Guadalupe",1.0,1.0,0.0,0.0,2020-12-02
Guanajuato,Celaya,3.0,3.0,0.0,0.0,2020-12-02
Guanajuato,"Dolores 
Hidalgo Cuna 
de la 
Independencia 
Nacional",2.0,0.0,0.0,2.0,2020-12-02
Guanajuato,León,2.0,2.0,0.0,0.0,2020-12-02
Jalisco,Guadalajara,2.0,1.0,0.0,1.0,2020-12-02
Michoacán,Morelia,5.0,3.0,2.0,0.0,2020-12-02
Michoacán,Uruapan,1.0,1.0,0.0,0.0,2020-12-02
Michoacán,Zamora,3.0,2.0,1.0,0.0,2020-12-02
Estado de México,"Ecatepec de 
Morelos",1.0,1.0,0.0,0.0,2020-12-02
Estado de México,Ixtapaluca,1.0,0.0,1.0,0.0,2020-12-02
Estado de México,Lerma,3.0,2.0,1.0,0.0,2020-12-02
Estado de México,"San Antonio la 
Isla",1.0,1.0,0.0,0.0,2020-12-02
Estado de México,Tecámac,1.0,1.0,0.0,0.0,2020-12-02
Estado de México,Tepotzotlán,1.0,1.0,0.0,0.0,2020-12-02
Oaxaca,"Oaxaca de 
Juárez",1.0,1.0,0.0,0.0,2020-12-02
San Luis Potosí,Ciudad Valles,1.0,1.0,0.0,0.0,2020-12-02
Sinaloa,Culiacán,1.0,1.0,0.0,0.0,2020-12-02
Sonora,Cajeme,4.0,4.0,0.0,0.0,2020-12-02
Sonora,Hermosillo,2.0,2.0,0.0,0.0,2020-12-02
Sonora,Nogales,2.0,0.0,0.0,2.0,2020-12-02
Tabasco,Cárdenas,1.0,1.0,0.0,0.0,2020-12-02
Tabasco,Paraíso,1.0,1.0,0.0,0.0,2020-12-02
Tamaulipas,Reynosa,1.0,1.0,0.0,0.0,2020-12-02
Veracruz,"Alto Lucero de 
Gutiérrez 
Barrios",1.0,1.0,0.0,0.0,2020-12-02
Veracruz,Chinameca,1.0,1.0,0.0,0.0,2020-12-02
Veracruz,Cosoleacaque,1.0,1.0,0.0,0.0,2020-12-02
Veracruz,"Emiliano 
Zapata",4.0,4.0,0.0,0.0,2020-12-02
Veracruz,"Martínez de la 
Torre",1.0,1.0,0.0,0.0,2020-12-02
Veracruz,Veracruz,1.0,1.0,0.0,0.0,2020-12-02
Veracruz,Xalapa,2.0,2.0,0.0,0.0,2020-12-02
Zacatecas,Guadalupe,1.0,1.0,0.0,0.0,2020-12-02
Zacatecas,Zacatecas,1.0,1.0,0.0,0.0,2020-12-02
