Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,7,5,2,0,2019-09-30
Campeche,Carmen,1,0,1,0,2019-09-30
Chiapas,Tuxtla Gutiérrez,1,1,0,0,2019-09-30
Chihuahua,Camargo,2,2,0,0,2019-09-30
Chihuahua,Chihuahua,1,1,0,0,2019-09-30
Chihuahua,Juárez,2,0,2,0,2019-09-30
Ciudad de México,Iztapalapa,1,1,0,0,2019-09-30
Coahuila,Arteaga,1,1,0,0,2019-09-30
Coahuila,Francisco I. Madero,1,1,0,0,2019-09-30
Coahuila,Torreón,1,1,0,0,2019-09-30
Colima,Tecomán,1,1,0,0,2019-09-30
Durango,Hidalgo,1,1,0,0,2019-09-30
Durango,Pueblo Nuevo,3,3,0,0,2019-09-30
Guanajuato,Acámbaro,1,1,0,0,2019-09-30
Guanajuato,Apaseo El Alto,1,1,0,0,2019-09-30
Guanajuato,Pénjamo,1,0,1,0,2019-09-30
Guanajuato,Salvatierra,1,0,1,0,2019-09-30
Guanajuato,San Felipe,1,0,1,0,2019-09-30
Guanajuato,San José Iturbide,1,1,0,0,2019-09-30
Guanajuato,San Miguel De Allende,2,2,0,0,2019-09-30
Guanajuato,Santiago Maravatío,1,1,0,0,2019-09-30
Guerrero,Acapulco De Juárez,1,1,0,0,2019-09-30
Guerrero,Teloloapan,1,1,0,0,2019-09-30
Guerrero,Zihuatanejo De Azueta,1,1,0,0,2019-09-30
Jalisco,Encarnación De Díaz,1,0,1,0,2019-09-30
Jalisco,San Pedro Tlaquepaque,2,1,0,1,2019-09-30
Jalisco,Zapopan,1,0,0,1,2019-09-30
Michoacán,Apatzingán,1,1,0,0,2019-09-30
Michoacán,José Sixto Verduzco,2,1,1,0,2019-09-30
Michoacán,Morelia,2,2,0,0,2019-09-30
Michoacán,Uruapan,1,1,0,0,2019-09-30
Michoacán,Zamora,1,1,0,0,2019-09-30
Morelos,Jiutepec,2,1,1,0,2019-09-30
Estado de México,Coacalco De Berriozábal,1,1,0,0,2019-09-30
Estado de México,Huixquilucan,1,1,0,0,2019-09-30
Estado de México,La Paz,1,1,0,0,2019-09-30
Estado de México,Naucalpan De Juárez,1,0,1,0,2019-09-30
Estado de México,Nezahualcóyotl,1,1,0,0,2019-09-30
Nuevo León,China,3,3,0,0,2019-09-30
Nuevo León,Marín,1,1,0,0,2019-09-30
Nuevo León,Monterrey,2,2,0,0,2019-09-30
Oaxaca,San Juan Bautista Tuxtepec,1,1,0,0,2019-09-30
Puebla,Cuautlancingo,1,1,0,0,2019-09-30
Querétaro,Querétaro,1,0,0,1,2019-09-30
Quintana Roo,Tulum,1,1,0,0,2019-09-30
Sinaloa,Culiacán,1,1,0,0,2019-09-30
Sonora,Cajeme,2,0,0,2,2019-09-30
Sonora,Hermosillo,1,1,0,0,2019-09-30
Tamaulipas,Valle Hermoso,1,1,0,0,2019-09-30
Veracruz,Cosoleacaque,1,0,1,0,2019-09-30
Veracruz,Las Choapas,1,1,0,0,2019-09-30
Veracruz,Pánuco,1,1,0,0,2019-09-30
Veracruz,Tres Valles,1,0,1,0,2019-09-30
Zacatecas,Guadalupe,2,1,1,0,2019-09-30
Zacatecas,Juan Aldama,1,1,0,0,2019-09-30
Zacatecas,Sain Alto,1,1,0,0,2019-09-30
Zacatecas,Sombrerete,2,2,0,0,2019-09-30
