Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,6,6.0,0.0,0.0,2019-03-25
Chiapas,Pijijiapan,1,1.0,0.0,0.0,2019-03-25
Chihuahua,Bocoyna,1,0.0,0.0,1.0,2019-03-25
Chihuahua,Hidalgo Del Parral,2,2.0,0.0,0.0,2019-03-25
Chihuahua,Juárez,4,4.0,0.0,0.0,2019-03-25
Ciudad de México,Monclova,1,1.0,0.0,0.0,2019-03-25
Ciudad de México,Xochimilco,2,0.0,2.0,0.0,2019-03-25
Coahuila,Piedras Negras,1,1.0,0.0,0.0,2019-03-25
Coahuila,Ramos Arizpe,1,0.0,1.0,0.0,2019-03-25
Coahuila,Saltillo,1,1.0,0.0,0.0,2019-03-25
Colima,Manzanillo,2,1.0,0.0,1.0,2019-03-25
Guanajuato,León,1,1.0,0.0,0.0,2019-03-25
Guanajuato,Ocampo,1,1.0,0.0,0.0,2019-03-25
Guanajuato,Pénjamo,4,2.0,2.0,0.0,2019-03-25
Guanajuato,Silao De La Victoria,3,3.0,0.0,0.0,2019-03-25
Guerrero,Acapulco De Juárez,1,1.0,0.0,0.0,2019-03-25
Guerrero,Atoyac De Álvarez,3,0.0,0.0,3.0,2019-03-25
Guerrero,Coyuca De Benítez,1,1.0,0.0,0.0,2019-03-25
Guerrero,Eduardo Neri,2,2.0,0.0,0.0,2019-03-25
Hidalgo,Tezontepec De Aldama,1,1.0,0.0,0.0,2019-03-25
Michoacán,Aguililla,1,1.0,0.0,0.0,2019-03-25
Michoacán,Uruapan,1,1.0,0.0,0.0,2019-03-25
Morelos,Coatlán Del Río,1,0.0,1.0,0.0,2019-03-25
Morelos,Jiutepec,2,0.0,2.0,0.0,2019-03-25
Estado de México,Atlacomulco,1,1.0,0.0,0.0,2019-03-25
Estado de México,Ecatepec De Morelos,1,1.0,0.0,0.0,2019-03-25
Estado de México,Nezahualcóyotl,1,1.0,0.0,0.0,2019-03-25
Estado de México,Teotihuacán,1,1.0,0.0,0.0,2019-03-25
Nuevo León,Apodaca,1,1.0,0.0,0.0,2019-03-25
Nuevo León,Ciénega De Flores,1,0.0,1.0,0.0,2019-03-25
Nuevo León,García,1,1.0,0.0,0.0,2019-03-25
Nuevo León,Juárez,1,1.0,0.0,0.0,2019-03-25
Oaxaca,Chahuites,1,1.0,0.0,0.0,2019-03-25
Puebla,Ocoyucan,1,1.0,0.0,0.0,2019-03-25
Puebla,Zoquitlán,1,0.0,1.0,0.0,2019-03-25
Querétaro,Querétaro,1,1.0,0.0,0.0,2019-03-25
Quintana Roo,Benito Juárez,1,1.0,0.0,0.0,2019-03-25
San Luis Potosí,San Luis Potosí,2,1.0,0.0,1.0,2019-03-25
San Luis Potosí,Soledad De Graciano Sánchez,1,0.0,1.0,0.0,2019-03-25
San Luis Potosí,Zaragoza,1,1.0,0.0,0.0,2019-03-25
Sinaloa,Salvador Alvarado,1,1.0,0.0,0.0,2019-03-25
Tabasco,Centro,4,4.0,0.0,0.0,2019-03-25
Tamaulipas,Reynosa,5,5.0,0.0,0.0,2019-03-25
Veracruz,Álamo Temapache,1,1.0,0.0,0.0,2019-03-25
Veracruz,Coatepec,1,0.0,1.0,0.0,2019-03-25
Veracruz,Cosoleacaque,1,1.0,0.0,0.0,2019-03-25
Veracruz,José Azueta,2,2.0,0.0,0.0,2019-03-25
Veracruz,Minatitlán,1,0.0,0.0,1.0,2019-03-25
Veracruz,Xalapa,1,1.0,0.0,0.0,2019-03-25
Zacatecas,Fresnillo,2,2.0,0.0,0.0,2019-03-25
