Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-22
Baja California,5.0,2019-05-22
Baja California Sur,0.0,2019-05-22
Campeche,0.0,2019-05-22
Chiapas,1.0,2019-05-22
Chihuahua,4.0,2019-05-22
Ciudad de México,2.0,2019-05-22
Coahuila,2.0,2019-05-22
Colima,1.0,2019-05-22
Durango,0.0,2019-05-22
Estado de México,12.0,2019-05-22
Guanajuato,2.0,2019-05-22
Guerrero,6.0,2019-05-22
Hidalgo,1.0,2019-05-22
Jalisco,5.0,2019-05-22
Michoacán,2.0,2019-05-22
Morelos,0.0,2019-05-22
Nayarit,0.0,2019-05-22
Nuevo León,5.0,2019-05-22
Oaxaca,3.0,2019-05-22
Puebla,3.0,2019-05-22
Querétaro,0.0,2019-05-22
Quintana Roo,1.0,2019-05-22
San Luis Potosí,0.0,2019-05-22
Sinaloa,1.0,2019-05-22
Sonora,3.0,2019-05-22
Tabasco,3.0,2019-05-22
Tamaulipas,1.0,2019-05-22
Tlaxcala,0.0,2019-05-22
Veracruz,5.0,2019-05-22
Yucatán,0.0,2019-05-22
Zacatecas,2.0,2019-05-22
Total,70.0,2019-05-22
