Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-05-11
Baja California,4.0,2019-05-11
Baja California Sur,0.0,2019-05-11
Campeche,0.0,2019-05-11
Chiapas,3.0,2019-05-11
Chihuahua,0.0,2019-05-11
Ciudad de México,5.0,2019-05-11
Coahuila,0.0,2019-05-11
Colima,0.0,2019-05-11
Durango,0.0,2019-05-11
Estado de México,9.0,2019-05-11
Guanajuato,6.0,2019-05-11
Guerrero,4.0,2019-05-11
Hidalgo,1.0,2019-05-11
Jalisco,3.0,2019-05-11
Michoacán,5.0,2019-05-11
Morelos,1.0,2019-05-11
Nayarit,1.0,2019-05-11
Nuevo León,3.0,2019-05-11
Oaxaca,0.0,2019-05-11
Puebla,2.0,2019-05-11
Querétaro,1.0,2019-05-11
Quintana Roo,0.0,2019-05-11
San Luis Potosí,1.0,2019-05-11
Sinaloa,5.0,2019-05-11
Sonora,0.0,2019-05-11
Tabasco,3.0,2019-05-11
Tamaulipas,0.0,2019-05-11
Tlaxcala,1.0,2019-05-11
Veracruz,6.0,2019-05-11
Yucatán,0.0,2019-05-11
Zacatecas,1.0,2019-05-11
Total,66.0,2019-05-11
