Entidad,Homicidios,Fecha
Aguascalientes,1.0,2019-05-09
Baja California,6.0,2019-05-09
Baja California Sur,0.0,2019-05-09
Campeche,0.0,2019-05-09
Chiapas,0.0,2019-05-09
Chihuahua,3.0,2019-05-09
Ciudad de México,2.0,2019-05-09
Coahuila,1.0,2019-05-09
Colima,0.0,2019-05-09
Durango,2.0,2019-05-09
Estado de México,6.0,2019-05-09
Guanajuato,9.0,2019-05-09
Guerrero,2.0,2019-05-09
Hidalgo,0.0,2019-05-09
Jalisco,5.0,2019-05-09
Michoacán,1.0,2019-05-09
Morelos,0.0,2019-05-09
Nayarit,0.0,2019-05-09
Nuevo León,0.0,2019-05-09
Oaxaca,3.0,2019-05-09
Puebla,7.0,2019-05-09
Querétaro,0.0,2019-05-09
Quintana Roo,1.0,2019-05-09
San Luis Potosí,0.0,2019-05-09
Sinaloa,3.0,2019-05-09
Sonora,1.0,2019-05-09
Tabasco,0.0,2019-05-09
Tamaulipas,3.0,2019-05-09
Tlaxcala,0.0,2019-05-09
Veracruz,2.0,2019-05-09
Yucatán,1.0,2019-05-09
Zacatecas,0.0,2019-05-09
Total,59.0,2019-05-09
