Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-19
Baja California,7.0,2019-05-19
Baja California Sur,0.0,2019-05-19
Campeche,0.0,2019-05-19
Chiapas,0.0,2019-05-19
Chihuahua,3.0,2019-05-19
Ciudad de México,5.0,2019-05-19
Coahuila,0.0,2019-05-19
Colima,0.0,2019-05-19
Durango,0.0,2019-05-19
Estado de México,13.0,2019-05-19
Guanajuato,13.0,2019-05-19
Guerrero,5.0,2019-05-19
Hidalgo,2.0,2019-05-19
Jalisco,4.0,2019-05-19
Michoacán,6.0,2019-05-19
Morelos,3.0,2019-05-19
Nayarit,2.0,2019-05-19
Nuevo León,4.0,2019-05-19
Oaxaca,5.0,2019-05-19
Puebla,2.0,2019-05-19
Querétaro,0.0,2019-05-19
Quintana Roo,1.0,2019-05-19
San Luis Potosí,0.0,2019-05-19
Sinaloa,6.0,2019-05-19
Sonora,1.0,2019-05-19
Tabasco,3.0,2019-05-19
Tamaulipas,3.0,2019-05-19
Tlaxcala,0.0,2019-05-19
Veracruz,7.0,2019-05-19
Yucatán,0.0,2019-05-19
Zacatecas,2.0,2019-05-19
Total,97.0,2019-05-19
