Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-29
Baja California,3.0,2019-05-29
Baja California Sur,0.0,2019-05-29
Campeche,0.0,2019-05-29
Chiapas,0.0,2019-05-29
Chihuahua,7.0,2019-05-29
Ciudad de México,12.0,2019-05-29
Coahuila,3.0,2019-05-29
Colima,5.0,2019-05-29
Durango,1.0,2019-05-29
Estado de México,8.0,2019-05-29
Guanajuato,7.0,2019-05-29
Guerrero,5.0,2019-05-29
Hidalgo,2.0,2019-05-29
Jalisco,2.0,2019-05-29
Michoacán,2.0,2019-05-29
Morelos,1.0,2019-05-29
Nayarit,0.0,2019-05-29
Nuevo León,0.0,2019-05-29
Oaxaca,4.0,2019-05-29
Puebla,5.0,2019-05-29
Querétaro,1.0,2019-05-29
Quintana Roo,3.0,2019-05-29
San Luis Potosí,5.0,2019-05-29
Sinaloa,3.0,2019-05-29
Sonora,0.0,2019-05-29
Tabasco,1.0,2019-05-29
Tamaulipas,3.0,2019-05-29
Tlaxcala,0.0,2019-05-29
Veracruz,4.0,2019-05-29
Yucatán,0.0,2019-05-29
Zacatecas,0.0,2019-05-29
Total,87.0,2019-05-29
