Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-24
Baja California,2.0,2019-05-24
Baja California Sur,0.0,2019-05-24
Campeche,0.0,2019-05-24
Chiapas,2.0,2019-05-24
Chihuahua,3.0,2019-05-24
Ciudad de México,5.0,2019-05-24
Coahuila,0.0,2019-05-24
Colima,3.0,2019-05-24
Durango,0.0,2019-05-24
Estado de México,3.0,2019-05-24
Guanajuato,11.0,2019-05-24
Guerrero,5.0,2019-05-24
Hidalgo,4.0,2019-05-24
Jalisco,9.0,2019-05-24
Michoacán,6.0,2019-05-24
Morelos,1.0,2019-05-24
Nayarit,1.0,2019-05-24
Nuevo León,4.0,2019-05-24
Oaxaca,3.0,2019-05-24
Puebla,5.0,2019-05-24
Querétaro,0.0,2019-05-24
Quintana Roo,2.0,2019-05-24
San Luis Potosí,0.0,2019-05-24
Sinaloa,2.0,2019-05-24
Sonora,0.0,2019-05-24
Tabasco,0.0,2019-05-24
Tamaulipas,6.0,2019-05-24
Tlaxcala,1.0,2019-05-24
Veracruz,3.0,2019-05-24
Yucatán,1.0,2019-05-24
Zacatecas,1.0,2019-05-24
Total,83.0,2019-05-24
