Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-05-14
Baja California,10.0,2019-05-14
Baja California Sur,0.0,2019-05-14
Campeche,0.0,2019-05-14
Chiapas,6.0,2019-05-14
Chihuahua,5.0,2019-05-14
Ciudad de México,4.0,2019-05-14
Coahuila,1.0,2019-05-14
Colima,5.0,2019-05-14
Durango,1.0,2019-05-14
Estado de México,9.0,2019-05-14
Guanajuato,2.0,2019-05-14
Guerrero,5.0,2019-05-14
Hidalgo,0.0,2019-05-14
Jalisco,3.0,2019-05-14
Michoacán,3.0,2019-05-14
Morelos,2.0,2019-05-14
Nayarit,2.0,2019-05-14
Nuevo León,1.0,2019-05-14
Oaxaca,4.0,2019-05-14
Puebla,6.0,2019-05-14
Querétaro,0.0,2019-05-14
Quintana Roo,2.0,2019-05-14
San Luis Potosí,0.0,2019-05-14
Sinaloa,2.0,2019-05-14
Sonora,2.0,2019-05-14
Tabasco,1.0,2019-05-14
Tamaulipas,1.0,2019-05-14
Tlaxcala,0.0,2019-05-14
Veracruz,1.0,2019-05-14
Yucatán,0.0,2019-05-14
Zacatecas,2.0,2019-05-14
Total,80.0,2019-05-14
