Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-15
Baja California,5.0,2019-07-15
Baja California Sur,2.0,2019-07-15
Campeche,0.0,2019-07-15
Chiapas,1.0,2019-07-15
Chihuahua,3.0,2019-07-15
Ciudad de México,4.0,2019-07-15
Coahuila,0.0,2019-07-15
Colima,1.0,2019-07-15
Durango,0.0,2019-07-15
Estado de México,13.0,2019-07-15
Guanajuato,1.0,2019-07-15
Guerrero,6.0,2019-07-15
Hidalgo,0.0,2019-07-15
Jalisco,1.0,2019-07-15
Michoacán,1.0,2019-07-15
Morelos,1.0,2019-07-15
Nayarit,0.0,2019-07-15
Nuevo León,4.0,2019-07-15
Oaxaca,8.0,2019-07-15
Puebla,6.0,2019-07-15
Querétaro,0.0,2019-07-15
Quintana Roo,1.0,2019-07-15
San Luis Potosí,0.0,2019-07-15
Sinaloa,2.0,2019-07-15
Sonora,4.0,2019-07-15
Tabasco,3.0,2019-07-15
Tamaulipas,1.0,2019-07-15
Tlaxcala,0.0,2019-07-15
Veracruz,0.0,2019-07-15
Yucatán,0.0,2019-07-15
Zacatecas,0.0,2019-07-15
Total,68.0,2019-07-15
