Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-18
Baja California,3.0,2019-07-18
Baja California Sur,0.0,2019-07-18
Campeche,0.0,2019-07-18
Chiapas,2.0,2019-07-18
Chihuahua,2.0,2019-07-18
Ciudad de México,4.0,2019-07-18
Coahuila,2.0,2019-07-18
Colima,3.0,2019-07-18
Durango,3.0,2019-07-18
Estado de México,10.0,2019-07-18
Guanajuato,4.0,2019-07-18
Guerrero,6.0,2019-07-18
Hidalgo,4.0,2019-07-18
Jalisco,9.0,2019-07-18
Michoacán,1.0,2019-07-18
Morelos,1.0,2019-07-18
Nayarit,0.0,2019-07-18
Nuevo León,0.0,2019-07-18
Oaxaca,4.0,2019-07-18
Puebla,6.0,2019-07-18
Querétaro,1.0,2019-07-18
Quintana Roo,2.0,2019-07-18
San Luis Potosí,1.0,2019-07-18
Sinaloa,3.0,2019-07-18
Sonora,0.0,2019-07-18
Tabasco,3.0,2019-07-18
Tamaulipas,1.0,2019-07-18
Tlaxcala,0.0,2019-07-18
Veracruz,3.0,2019-07-18
Yucatán,0.0,2019-07-18
Zacatecas,0.0,2019-07-18
Total,78.0,2019-07-18
