Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-17
Baja California,9.0,2019-07-17
Baja California Sur,0.0,2019-07-17
Campeche,0.0,2019-07-17
Chiapas,1.0,2019-07-17
Chihuahua,3.0,2019-07-17
Ciudad de México,0.0,2019-07-17
Coahuila,2.0,2019-07-17
Colima,2.0,2019-07-17
Durango,3.0,2019-07-17
Estado de México,9.0,2019-07-17
Guanajuato,4.0,2019-07-17
Guerrero,8.0,2019-07-17
Hidalgo,0.0,2019-07-17
Jalisco,4.0,2019-07-17
Michoacán,9.0,2019-07-17
Morelos,2.0,2019-07-17
Nayarit,0.0,2019-07-17
Nuevo León,0.0,2019-07-17
Oaxaca,1.0,2019-07-17
Puebla,6.0,2019-07-17
Querétaro,0.0,2019-07-17
Quintana Roo,4.0,2019-07-17
San Luis Potosí,1.0,2019-07-17
Sinaloa,2.0,2019-07-17
Sonora,2.0,2019-07-17
Tabasco,1.0,2019-07-17
Tamaulipas,1.0,2019-07-17
Tlaxcala,0.0,2019-07-17
Veracruz,9.0,2019-07-17
Yucatán,0.0,2019-07-17
Zacatecas,0.0,2019-07-17
Total,83.0,2019-07-17
