Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-19
Baja California,6.0,2019-07-19
Baja California Sur,0.0,2019-07-19
Campeche,0.0,2019-07-19
Chiapas,0.0,2019-07-19
Chihuahua,2.0,2019-07-19
Ciudad de México,4.0,2019-07-19
Coahuila,1.0,2019-07-19
Colima,0.0,2019-07-19
Durango,0.0,2019-07-19
Estado de México,3.0,2019-07-19
Guanajuato,6.0,2019-07-19
Guerrero,6.0,2019-07-19
Hidalgo,1.0,2019-07-19
Jalisco,7.0,2019-07-19
Michoacán,1.0,2019-07-19
Morelos,1.0,2019-07-19
Nayarit,0.0,2019-07-19
Nuevo León,1.0,2019-07-19
Oaxaca,2.0,2019-07-19
Puebla,4.0,2019-07-19
Querétaro,0.0,2019-07-19
Quintana Roo,4.0,2019-07-19
San Luis Potosí,2.0,2019-07-19
Sinaloa,2.0,2019-07-19
Sonora,1.0,2019-07-19
Tabasco,1.0,2019-07-19
Tamaulipas,1.0,2019-07-19
Tlaxcala,0.0,2019-07-19
Veracruz,7.0,2019-07-19
Yucatán,0.0,2019-07-19
Zacatecas,2.0,2019-07-19
Total,65.0,2019-07-19
