Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-07-25
Baja California,13.0,2019-07-25
Baja California Sur,0.0,2019-07-25
Campeche,0.0,2019-07-25
Chiapas,2.0,2019-07-25
Chihuahua,1.0,2019-07-25
Ciudad de México,3.0,2019-07-25
Coahuila,0.0,2019-07-25
Colima,6.0,2019-07-25
Durango,1.0,2019-07-25
Estado de México,3.0,2019-07-25
Guanajuato,12.0,2019-07-25
Guerrero,8.0,2019-07-25
Hidalgo,1.0,2019-07-25
Jalisco,6.0,2019-07-25
Michoacán,5.0,2019-07-25
Morelos,3.0,2019-07-25
Nayarit,0.0,2019-07-25
Nuevo León,2.0,2019-07-25
Oaxaca,1.0,2019-07-25
Puebla,1.0,2019-07-25
Querétaro,0.0,2019-07-25
Quintana Roo,4.0,2019-07-25
San Luis Potosí,3.0,2019-07-25
Sinaloa,5.0,2019-07-25
Sonora,2.0,2019-07-25
Tabasco,1.0,2019-07-25
Tamaulipas,1.0,2019-07-25
Tlaxcala,0.0,2019-07-25
Veracruz,3.0,2019-07-25
Yucatán,0.0,2019-07-25
Zacatecas,2.0,2019-07-25
Total,89.0,2019-07-25
