Entidad,Homicidios,Fecha
Aguascalientes,1,2021-02-23
Baja California,5,2021-02-23
Baja California Sur,0,2021-02-23
Campeche,1,2021-02-23
Chiapas,3,2021-02-23
Chihuahua,5,2021-02-23
Ciudad de México,2,2021-02-23
Coahuila,0,2021-02-23
Colima,2,2021-02-23
Durango,0,2021-02-23
Estado de México,4,2021-02-23
Guanajuato,9,2021-02-23
Guerrero,5,2021-02-23
Hidalgo,4,2021-02-23
Jalisco,6,2021-02-23
Michoacán,8,2021-02-23
Morelos,1,2021-02-23
Nayarit,3,2021-02-23
Nuevo León,2,2021-02-23
Oaxaca,0,2021-02-23
Puebla,2,2021-02-23
Querétaro,0,2021-02-23
Quintana Roo,3,2021-02-23
San Luis Potosí,1,2021-02-23
Sinaloa,2,2021-02-23
Sonora,3,2021-02-23
Tabasco,3,2021-02-23
Tamaulipas,4,2021-02-23
Tlaxcala,0,2021-02-23
Veracruz,6,2021-02-23
Yucatán,1,2021-02-23
Zacatecas,7,2021-02-23
