Entidad,Homicidios,Fecha
Aguascalientes,0,2021-02-24
Baja California,6,2021-02-24
Baja California Sur,0,2021-02-24
Campeche,0,2021-02-24
Chiapas,3,2021-02-24
Chihuahua,7,2021-02-24
Ciudad de México,6,2021-02-24
Coahuila,0,2021-02-24
Colima,1,2021-02-24
Durango,0,2021-02-24
Estado de México,7,2021-02-24
Guanajuato,8,2021-02-24
Guerrero,3,2021-02-24
Hidalgo,0,2021-02-24
Jalisco,8,2021-02-24
Michoacán,3,2021-02-24
Morelos,3,2021-02-24
Nayarit,0,2021-02-24
Nuevo León,2,2021-02-24
Oaxaca,0,2021-02-24
Puebla,0,2021-02-24
Querétaro,0,2021-02-24
Quintana Roo,2,2021-02-24
San Luis Potosí,1,2021-02-24
Sinaloa,1,2021-02-24
Sonora,4,2021-02-24
Tabasco,0,2021-02-24
Tamaulipas,4,2021-02-24
Tlaxcala,0,2021-02-24
Veracruz,2,2021-02-24
Yucatán,0,2021-02-24
Zacatecas,11,2021-02-24
