Entidad,Homicidios,Fecha
Aguascalientes,0,2021-02-16
Baja California,4,2021-02-16
Baja California Sur,0,2021-02-16
Campeche,0,2021-02-16
Chiapas,1,2021-02-16
Chihuahua,3,2021-02-16
Ciudad de México,2,2021-02-16
Coahuila,0,2021-02-16
Colima,0,2021-02-16
Durango,0,2021-02-16
Estado de México,8,2021-02-16
Guanajuato,11,2021-02-16
Guerrero,1,2021-02-16
Hidalgo,2,2021-02-16
Jalisco,9,2021-02-16
Michoacán,5,2021-02-16
Morelos,1,2021-02-16
Nayarit,0,2021-02-16
Nuevo León,2,2021-02-16
Oaxaca,2,2021-02-16
Puebla,1,2021-02-16
Querétaro,0,2021-02-16
Quintana Roo,2,2021-02-16
San Luis Potosí,2,2021-02-16
Sinaloa,3,2021-02-16
Sonora,2,2021-02-16
Tabasco,0,2021-02-16
Tamaulipas,2,2021-02-16
Tlaxcala,1,2021-02-16
Veracruz,2,2021-02-16
Yucatán,0,2021-02-16
Zacatecas,3,2021-02-16
