Entidad,Homicidios,Fecha
Aguascalientes,0,2021-02-13
Baja California,11,2021-02-13
Baja California Sur,0,2021-02-13
Campeche,1,2021-02-13
Chiapas,0,2021-02-13
Chihuahua,2,2021-02-13
Ciudad de México,5,2021-02-13
Coahuila,0,2021-02-13
Colima,0,2021-02-13
Durango,0,2021-02-13
Estado de México,10,2021-02-13
Guanajuato,9,2021-02-13
Guerrero,1,2021-02-13
Hidalgo,1,2021-02-13
Jalisco,3,2021-02-13
Michoacán,5,2021-02-13
Morelos,2,2021-02-13
Nayarit,0,2021-02-13
Nuevo León,1,2021-02-13
Oaxaca,1,2021-02-13
Puebla,0,2021-02-13
Querétaro,0,2021-02-13
Quintana Roo,3,2021-02-13
San Luis Potosí,2,2021-02-13
Sinaloa,2,2021-02-13
Sonora,0,2021-02-13
Tabasco,2,2021-02-13
Tamaulipas,0,2021-02-13
Tlaxcala,0,2021-02-13
Veracruz,2,2021-02-13
Yucatán,0,2021-02-13
Zacatecas,3,2021-02-13
