Entidad,Homicidios,Fecha
Aguascalientes,0,2021-02-28
Baja California,1,2021-02-28
Baja California Sur,1,2021-02-28
Campeche,0,2021-02-28
Chiapas,1,2021-02-28
Chihuahua,1,2021-02-28
Ciudad de México,3,2021-02-28
Coahuila,0,2021-02-28
Colima,4,2021-02-28
Durango,0,2021-02-28
Estado de México,22,2021-02-28
Guanajuato,9,2021-02-28
Guerrero,3,2021-02-28
Hidalgo,0,2021-02-28
Jalisco,6,2021-02-28
Michoacán,6,2021-02-28
Morelos,3,2021-02-28
Nayarit,0,2021-02-28
Nuevo León,3,2021-02-28
Oaxaca,0,2021-02-28
Puebla,3,2021-02-28
Querétaro,0,2021-02-28
Quintana Roo,1,2021-02-28
San Luis Potosí,5,2021-02-28
Sinaloa,0,2021-02-28
Sonora,4,2021-02-28
Tabasco,0,2021-02-28
Tamaulipas,4,2021-02-28
Tlaxcala,0,2021-02-28
Veracruz,5,2021-02-28
Yucatán,0,2021-02-28
Zacatecas,4,2021-02-28
