Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tecate,1.0,0.0,0.0,1.0,2020-09-21
Baja California,Tijuana,6.0,6.0,0.0,0.0,2020-09-21
Chihuahua,Chihuahua,2.0,2.0,0.0,0.0,2020-09-21
Chihuahua,Juárez,4.0,3.0,1.0,0.0,2020-09-21
Ciudad de México,"Cuajimalpa de 
Morelos",1.0,1.0,0.0,0.0,2020-09-21
Ciudad de México,"Gustavo A. 
Madero",1.0,1.0,0.0,0.0,2020-09-21
Ciudad de México,Iztapalapa,2.0,2.0,0.0,0.0,2020-09-21
Ciudad de México,Milpa Alta,1.0,0.0,1.0,0.0,2020-09-21
Ciudad de México,"Venustiano 
Carranza",2.0,1.0,1.0,0.0,2020-09-21
Colima,Comala,1.0,0.0,1.0,0.0,2020-09-21
Guanajuato,Abasolo,1.0,1.0,0.0,0.0,2020-09-21
Guanajuato,Celaya,1.0,1.0,0.0,0.0,2020-09-21
Guanajuato,Irapuato,1.0,1.0,0.0,0.0,2020-09-21
Guanajuato,Jerécuaro,3.0,3.0,0.0,0.0,2020-09-21
Guanajuato,León,8.0,7.0,1.0,0.0,2020-09-21
Guanajuato,Moroleón,1.0,1.0,0.0,0.0,2020-09-21
Guanajuato,Pueblo Nuevo,1.0,1.0,0.0,0.0,2020-09-21
Guanajuato,Salamanca,2.0,2.0,0.0,0.0,2020-09-21
Guanajuato,"San José 
Iturbide",1.0,1.0,0.0,0.0,2020-09-21
Guerrero,"Acapulco de 
Juárez",3.0,2.0,1.0,0.0,2020-09-21
Guerrero,"Atoyac de 
Álvarez",2.0,1.0,1.0,0.0,2020-09-21
Guerrero,Marquelia,1.0,1.0,0.0,0.0,2020-09-21
Guerrero,Ometepec,1.0,1.0,0.0,0.0,2020-09-21
Guerrero,Xalpatláhuac,1.0,1.0,0.0,0.0,2020-09-21
Jalisco,"Ahualulco de 
Mercado",1.0,1.0,0.0,0.0,2020-09-21
Jalisco,"Ixtlahuacán de 
los Membrillos",5.0,0.0,0.0,5.0,2020-09-21
Jalisco,Zapopan,1.0,1.0,0.0,0.0,2020-09-21
Michoacán,Jacona,1.0,0.0,1.0,0.0,2020-09-21
Michoacán,Uruapan,1.0,1.0,0.0,0.0,2020-09-21
Michoacán,Zamora,1.0,1.0,0.0,0.0,2020-09-21
Morelos,"Tetela del 
Volcán",1.0,0.0,1.0,0.0,2020-09-21
Morelos,Yautepec,1.0,1.0,0.0,0.0,2020-09-21
Estado de México,Acolman,1.0,1.0,0.0,0.0,2020-09-21
Estado de México,Chalco,1.0,1.0,0.0,0.0,2020-09-21
Estado de México,"Coacalco de 
Berriozábal",1.0,1.0,0.0,0.0,2020-09-21
Estado de México,"Nicolás 
Romero",1.0,1.0,0.0,0.0,2020-09-21
Estado de México,Toluca,1.0,1.0,0.0,0.0,2020-09-21
Nuevo León,Guadalupe,1.0,1.0,0.0,0.0,2020-09-21
Puebla,Ocoyucan,1.0,1.0,0.0,0.0,2020-09-21
San Luis Potosí,"Soledad de 
Graciano 
Sánchez",1.0,1.0,0.0,0.0,2020-09-21
San Luis Potosí,Zaragoza,1.0,1.0,0.0,0.0,2020-09-21
Sinaloa,Mocorito,2.0,2.0,0.0,0.0,2020-09-21
Sonora,Caborca,2.0,2.0,0.0,0.0,2020-09-21
Sonora,Cajeme,1.0,1.0,0.0,0.0,2020-09-21
Sonora,Guaymas,1.0,1.0,0.0,0.0,2020-09-21
Tabasco,Centro,1.0,1.0,0.0,0.0,2020-09-21
Tabasco,Paraíso,1.0,1.0,0.0,0.0,2020-09-21
Tamaulipas,Matamoros,1.0,0.0,1.0,0.0,2020-09-21
Tamaulipas,Reynosa,1.0,1.0,0.0,0.0,2020-09-21
Tamaulipas,Victoria,1.0,1.0,0.0,0.0,2020-09-21
Veracruz,Acayucan,1.0,1.0,0.0,0.0,2020-09-21
Veracruz,Cuitláhuac,1.0,1.0,0.0,0.0,2020-09-21
Veracruz,Fortín,1.0,1.0,0.0,0.0,2020-09-21
Veracruz,Jáltipan,1.0,1.0,0.0,0.0,2020-09-21
Veracruz,Las Choapas,1.0,1.0,0.0,0.0,2020-09-21
