Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-09
Baja California,7.0,2019-10-09
Baja California Sur,1.0,2019-10-09
Campeche,0.0,2019-10-09
Chiapas,1.0,2019-10-09
Chihuahua,9.0,2019-10-09
Ciudad de México,3.0,2019-10-09
Coahuila,0.0,2019-10-09
Colima,1.0,2019-10-09
Durango,0.0,2019-10-09
Estado de México,3.0,2019-10-09
Guanajuato,7.0,2019-10-09
Guerrero,0.0,2019-10-09
Hidalgo,0.0,2019-10-09
Jalisco,12.0,2019-10-09
Michoacán,6.0,2019-10-09
Morelos,1.0,2019-10-09
Nayarit,0.0,2019-10-09
Nuevo León,2.0,2019-10-09
Oaxaca,4.0,2019-10-09
Puebla,5.0,2019-10-09
Querétaro,0.0,2019-10-09
Quintana Roo,1.0,2019-10-09
San Luis Potosí,2.0,2019-10-09
Sinaloa,3.0,2019-10-09
Sonora,0.0,2019-10-09
Tabasco,3.0,2019-10-09
Tamaulipas,2.0,2019-10-09
Tlaxcala,0.0,2019-10-09
Veracruz,2.0,2019-10-09
Yucatán,0.0,2019-10-09
Zacatecas,5.0,2019-10-09
Total,80.0,2019-10-09
