Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-18
Baja California,3.0,2019-10-18
Baja California Sur,0.0,2019-10-18
Campeche,0.0,2019-10-18
Chiapas,2.0,2019-10-18
Chihuahua,4.0,2019-10-18
Ciudad de México,1.0,2019-10-18
Coahuila,0.0,2019-10-18
Colima,1.0,2019-10-18
Durango,1.0,2019-10-18
Estado de México,4.0,2019-10-18
Guanajuato,10.0,2019-10-18
Guerrero,5.0,2019-10-18
Hidalgo,0.0,2019-10-18
Jalisco,7.0,2019-10-18
Michoacán,2.0,2019-10-18
Morelos,1.0,2019-10-18
Nayarit,0.0,2019-10-18
Nuevo León,2.0,2019-10-18
Oaxaca,1.0,2019-10-18
Puebla,2.0,2019-10-18
Querétaro,0.0,2019-10-18
Quintana Roo,1.0,2019-10-18
San Luis Potosí,1.0,2019-10-18
Sinaloa,18.0,2019-10-18
Sonora,0.0,2019-10-18
Tabasco,0.0,2019-10-18
Tamaulipas,0.0,2019-10-18
Tlaxcala,0.0,2019-10-18
Veracruz,5.0,2019-10-18
Yucatán,0.0,2019-10-18
Zacatecas,0.0,2019-10-18
Total,71.0,2019-10-18
