Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-25
Baja California,6.0,2019-10-25
Baja California Sur,0.0,2019-10-25
Campeche,0.0,2019-10-25
Chiapas,0.0,2019-10-25
Chihuahua,5.0,2019-10-25
Ciudad de México,2.0,2019-10-25
Coahuila,0.0,2019-10-25
Colima,1.0,2019-10-25
Durango,0.0,2019-10-25
Estado de México,6.0,2019-10-25
Guanajuato,9.0,2019-10-25
Guerrero,1.0,2019-10-25
Hidalgo,1.0,2019-10-25
Jalisco,5.0,2019-10-25
Michoacán,2.0,2019-10-25
Morelos,0.0,2019-10-25
Nayarit,0.0,2019-10-25
Nuevo León,3.0,2019-10-25
Oaxaca,2.0,2019-10-25
Puebla,1.0,2019-10-25
Querétaro,0.0,2019-10-25
Quintana Roo,2.0,2019-10-25
San Luis Potosí,0.0,2019-10-25
Sinaloa,1.0,2019-10-25
Sonora,1.0,2019-10-25
Tabasco,0.0,2019-10-25
Tamaulipas,1.0,2019-10-25
Tlaxcala,0.0,2019-10-25
Veracruz,3.0,2019-10-25
Yucatán,0.0,2019-10-25
Zacatecas,0.0,2019-10-25
Total,52.0,2019-10-25
