Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-22
Baja California,4.0,2019-10-22
Baja California Sur,0.0,2019-10-22
Campeche,0.0,2019-10-22
Chiapas,3.0,2019-10-22
Chihuahua,2.0,2019-10-22
Ciudad de México,2.0,2019-10-22
Coahuila,0.0,2019-10-22
Colima,0.0,2019-10-22
Durango,1.0,2019-10-22
Estado de México,9.0,2019-10-22
Guanajuato,11.0,2019-10-22
Guerrero,3.0,2019-10-22
Hidalgo,6.0,2019-10-22
Jalisco,8.0,2019-10-22
Michoacán,5.0,2019-10-22
Morelos,0.0,2019-10-22
Nayarit,0.0,2019-10-22
Nuevo León,3.0,2019-10-22
Oaxaca,0.0,2019-10-22
Puebla,6.0,2019-10-22
Querétaro,0.0,2019-10-22
Quintana Roo,0.0,2019-10-22
San Luis Potosí,0.0,2019-10-22
Sinaloa,6.0,2019-10-22
Sonora,1.0,2019-10-22
Tabasco,0.0,2019-10-22
Tamaulipas,2.0,2019-10-22
Tlaxcala,0.0,2019-10-22
Veracruz,6.0,2019-10-22
Yucatán,0.0,2019-10-22
Zacatecas,0.0,2019-10-22
Total,78.0,2019-10-22
