Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-21
Baja California,6.0,2019-10-21
Baja California Sur,0.0,2019-10-21
Campeche,0.0,2019-10-21
Chiapas,1.0,2019-10-21
Chihuahua,7.0,2019-10-21
Ciudad de México,2.0,2019-10-21
Coahuila,1.0,2019-10-21
Colima,1.0,2019-10-21
Durango,0.0,2019-10-21
Estado de México,8.0,2019-10-21
Guanajuato,9.0,2019-10-21
Guerrero,8.0,2019-10-21
Hidalgo,2.0,2019-10-21
Jalisco,8.0,2019-10-21
Michoacán,5.0,2019-10-21
Morelos,1.0,2019-10-21
Nayarit,0.0,2019-10-21
Nuevo León,1.0,2019-10-21
Oaxaca,0.0,2019-10-21
Puebla,3.0,2019-10-21
Querétaro,0.0,2019-10-21
Quintana Roo,3.0,2019-10-21
San Luis Potosí,1.0,2019-10-21
Sinaloa,3.0,2019-10-21
Sonora,0.0,2019-10-21
Tabasco,1.0,2019-10-21
Tamaulipas,0.0,2019-10-21
Tlaxcala,1.0,2019-10-21
Veracruz,5.0,2019-10-21
Yucatán,0.0,2019-10-21
Zacatecas,2.0,2019-10-21
Total,79.0,2019-10-21
