Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-20
Baja California,6.0,2019-10-20
Baja California Sur,0.0,2019-10-20
Campeche,0.0,2019-10-20
Chiapas,0.0,2019-10-20
Chihuahua,6.0,2019-10-20
Ciudad de México,6.0,2019-10-20
Coahuila,1.0,2019-10-20
Colima,0.0,2019-10-20
Durango,1.0,2019-10-20
Estado de México,11.0,2019-10-20
Guanajuato,9.0,2019-10-20
Guerrero,7.0,2019-10-20
Hidalgo,0.0,2019-10-20
Jalisco,4.0,2019-10-20
Michoacán,7.0,2019-10-20
Morelos,2.0,2019-10-20
Nayarit,0.0,2019-10-20
Nuevo León,6.0,2019-10-20
Oaxaca,4.0,2019-10-20
Puebla,4.0,2019-10-20
Querétaro,1.0,2019-10-20
Quintana Roo,0.0,2019-10-20
San Luis Potosí,2.0,2019-10-20
Sinaloa,2.0,2019-10-20
Sonora,1.0,2019-10-20
Tabasco,5.0,2019-10-20
Tamaulipas,0.0,2019-10-20
Tlaxcala,0.0,2019-10-20
Veracruz,5.0,2019-10-20
Yucatán,0.0,2019-10-20
Zacatecas,3.0,2019-10-20
Total,93.0,2019-10-20
