Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-10-16
Baja California,11.0,2019-10-16
Baja California Sur,0.0,2019-10-16
Campeche,1.0,2019-10-16
Chiapas,0.0,2019-10-16
Chihuahua,8.0,2019-10-16
Ciudad de México,3.0,2019-10-16
Coahuila,1.0,2019-10-16
Colima,3.0,2019-10-16
Durango,1.0,2019-10-16
Estado de México,9.0,2019-10-16
Guanajuato,9.0,2019-10-16
Guerrero,5.0,2019-10-16
Hidalgo,2.0,2019-10-16
Jalisco,5.0,2019-10-16
Michoacán,17.0,2019-10-16
Morelos,0.0,2019-10-16
Nayarit,2.0,2019-10-16
Nuevo León,1.0,2019-10-16
Oaxaca,1.0,2019-10-16
Puebla,1.0,2019-10-16
Querétaro,1.0,2019-10-16
Quintana Roo,0.0,2019-10-16
San Luis Potosí,1.0,2019-10-16
Sinaloa,0.0,2019-10-16
Sonora,0.0,2019-10-16
Tabasco,5.0,2019-10-16
Tamaulipas,6.0,2019-10-16
Tlaxcala,0.0,2019-10-16
Veracruz,8.0,2019-10-16
Yucatán,0.0,2019-10-16
Zacatecas,2.0,2019-10-16
Total,103.0,2019-10-16
