Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-15
Baja California,2.0,2019-11-15
Baja California Sur,0.0,2019-11-15
Campeche,0.0,2019-11-15
Chiapas,5.0,2019-11-15
Chihuahua,2.0,2019-11-15
Ciudad de México,2.0,2019-11-15
Coahuila,0.0,2019-11-15
Colima,1.0,2019-11-15
Durango,2.0,2019-11-15
Estado de México,9.0,2019-11-15
Guanajuato,12.0,2019-11-15
Guerrero,7.0,2019-11-15
Hidalgo,0.0,2019-11-15
Jalisco,6.0,2019-11-15
Michoacán,3.0,2019-11-15
Morelos,2.0,2019-11-15
Nayarit,2.0,2019-11-15
Nuevo León,1.0,2019-11-15
Oaxaca,7.0,2019-11-15
Puebla,2.0,2019-11-15
Querétaro,0.0,2019-11-15
Quintana Roo,2.0,2019-11-15
San Luis Potosí,2.0,2019-11-15
Sinaloa,3.0,2019-11-15
Sonora,2.0,2019-11-15
Tabasco,4.0,2019-11-15
Tamaulipas,0.0,2019-11-15
Tlaxcala,3.0,2019-11-15
Veracruz,4.0,2019-11-15
Yucatán,0.0,2019-11-15
Zacatecas,2.0,2019-11-15
Total,87.0,2019-11-15
