Entidad,Homicidios,Fecha
Aguascalientes,0.0,2019-11-14
Baja California,8.0,2019-11-14
Baja California Sur,0.0,2019-11-14
Campeche,0.0,2019-11-14
Chiapas,2.0,2019-11-14
Chihuahua,12.0,2019-11-14
Ciudad de México,5.0,2019-11-14
Coahuila,0.0,2019-11-14
Colima,2.0,2019-11-14
Durango,0.0,2019-11-14
Estado de México,5.0,2019-11-14
Guanajuato,10.0,2019-11-14
Guerrero,3.0,2019-11-14
Hidalgo,5.0,2019-11-14
Jalisco,2.0,2019-11-14
Michoacán,7.0,2019-11-14
Morelos,1.0,2019-11-14
Nayarit,1.0,2019-11-14
Nuevo León,0.0,2019-11-14
Oaxaca,4.0,2019-11-14
Puebla,7.0,2019-11-14
Querétaro,0.0,2019-11-14
Quintana Roo,2.0,2019-11-14
San Luis Potosí,0.0,2019-11-14
Sinaloa,2.0,2019-11-14
Sonora,0.0,2019-11-14
Tabasco,0.0,2019-11-14
Tamaulipas,0.0,2019-11-14
Tlaxcala,0.0,2019-11-14
Veracruz,6.0,2019-11-14
Yucatán,0.0,2019-11-14
Zacatecas,2.0,2019-11-14
Total,86.0,2019-11-14
